Country,Home,Away,Time,League,Season,Result
Poland,Belchatow,Jastrzebski,06.05. 18:30,PlusLiga,2014/2015,3-1
Poland,Jastrzebski,Belchatow,03.05. 18:00,PlusLiga,2014/2015,3-2
Poland,Belchatow,Jastrzebski,29.04. 18:00,PlusLiga,2014/2015,2-3
Poland,Rzeszow,Gdansk,28.04. 18:00,PlusLiga,2014/2015,3-1
Poland,Jastrzebski,Belchatow,25.04. 12:45,PlusLiga,2014/2015,0-3
Poland,Gdansk,Rzeszow,24.04. 16:00,PlusLiga,2014/2015,2-3
Poland,Bydgoszcz,Kedzierzyn-Kozle,17.04. 16:00,PlusLiga,2014/2015,3-0
Poland,Cuprum,ONICO Warszawa,17.04. 16:00,PlusLiga,2014/2015,3-1
Poland,Czarni Radom,Olsztyn,17.04. 16:00,PlusLiga,2014/2015,3-0
Poland,Kielce,Bedzin,16.04. 16:00,PlusLiga,2014/2015,1-3
Poland,Rzeszow,Gdansk,15.04. 18:00,PlusLiga,2014/2015,3-0
Poland,Belchatow,Jastrzebski,15.04. 16:00,PlusLiga,2014/2015,3-1
Poland,ONICO Warszawa,Cuprum,12.04. 15:00,PlusLiga,2014/2015,1-3
Poland,Kedzierzyn-Kozle,Bydgoszcz,11.04. 15:00,PlusLiga,2014/2015,3-1
Poland,Bedzin,Kielce,11.04. 15:00,PlusLiga,2014/2015,3-0
Poland,Olsztyn,Czarni Radom,11.04. 15:00,PlusLiga,2014/2015,1-3
Poland,Gdansk,Belchatow,04.04. 18:30,PlusLiga,2014/2015,3-2
Poland,Kedzierzyn-Kozle,Cuprum,01.04. 16:00,PlusLiga,2014/2015,3-0
Poland,Czarni Radom,Bedzin,28.03. 16:00,PlusLiga,2014/2015,3-1
Poland,Olsztyn,Kielce,28.03. 15:00,PlusLiga,2014/2015,3-1
Poland,Bydgoszcz,ONICO Warszawa,27.03. 17:00,PlusLiga,2014/2015,3-0
Poland,Bielsko-Biala,Czestochowa,22.03. 17:00,PlusLiga,2014/2015,0-3
Poland,Kielce,Olsztyn,22.03. 16:30,PlusLiga,2014/2015,2-3
Poland,Bedzin,Czarni Radom,21.03. 14:00,PlusLiga,2014/2015,3-2
Poland,Rzeszow,Jastrzebski,20.03. 17:00,PlusLiga,2014/2015,3-1
Poland,Cuprum,Kedzierzyn-Kozle,20.03. 17:00,PlusLiga,2014/2015,1-3
Poland,ONICO Warszawa,Bydgoszcz,20.03. 17:00,PlusLiga,2014/2015,2-3
Poland,Belchatow,Gdansk,18.03. 19:30,PlusLiga,2014/2015,0-3
Poland,Jastrzebski,Rzeszow,17.03. 19:30,PlusLiga,2014/2015,1-3
Poland,Kedzierzyn-Kozle,Olsztyn,17.03. 17:00,PlusLiga,2014/2015,3-0
Poland,Gdansk,Belchatow,14.03. 19:00,PlusLiga,2014/2015,1-3
Poland,Bydgoszcz,Bedzin,14.03. 16:00,PlusLiga,2014/2015,3-1
Poland,Czarni Radom,ONICO Warszawa,13.03. 18:30,PlusLiga,2014/2015,10-15
Poland,Czestochowa,Bielsko-Biala,13.03. 17:30,PlusLiga,2014/2015,1-3
Poland,Cuprum,Kielce,13.03. 17:00,PlusLiga,2014/2015,3-0
Poland,Czarni Radom,ONICO Warszawa,13.03. 17:00,PlusLiga,2014/2015,0-3
Poland,Bedzin,Bydgoszcz,09.03. 17:00,PlusLiga,2014/2015,1-3
Poland,ONICO Warszawa,Czarni Radom,08.03. 16:00,PlusLiga,2014/2015,1-3
Poland,Rzeszow,Jastrzebski,08.03. 13:45,PlusLiga,2014/2015,3-1
Poland,Olsztyn,Kedzierzyn-Kozle,07.03. 16:00,PlusLiga,2014/2015,3-2
Poland,Belchatow,Gdansk,07.03. 13:45,PlusLiga,2014/2015,2-3
Poland,Kielce,Cuprum,06.03. 17:00,PlusLiga,2014/2015,3-2
Poland,Gdansk,Bydgoszcz,03.03. 19:30,PlusLiga,2014/2015,3-1
Poland,Kielce,Czestochowa,03.03. 17:00,PlusLiga,2014/2015,3-0
Poland,Jastrzebski,Cuprum,01.03. 16:00,PlusLiga,2014/2015,3-2
Poland,ONICO Warszawa,Olsztyn,01.03. 16:00,PlusLiga,2014/2015,3-0
Poland,Bielsko-Biala,Bedzin,01.03. 14:00,PlusLiga,2014/2015,0-3
Poland,Bydgoszcz,Gdansk,28.02. 17:00,PlusLiga,2014/2015,1-3
Poland,Belchatow,Kedzierzyn-Kozle,28.02. 16:30,PlusLiga,2014/2015,3-0
Poland,Jastrzebski,Cuprum,28.02. 16:00,PlusLiga,2014/2015,3-1
Poland,Rzeszow,Czarni Radom,28.02. 16:00,PlusLiga,2014/2015,3-0
Poland,Czestochowa,Kielce,27.02. 17:30,PlusLiga,2014/2015,0-3
Poland,Cuprum,Jastrzebski,25.02. 19:30,PlusLiga,2014/2015,3-0
Poland,Czarni Radom,Rzeszow,25.02. 17:00,PlusLiga,2014/2015,2-3
Poland,Kedzierzyn-Kozle,Belchatow,25.02. 17:00,PlusLiga,2014/2015,0-3
Poland,Bedzin,Bielsko-Biala,25.02. 17:00,PlusLiga,2014/2015,3-2
Poland,Olsztyn,ONICO Warszawa,25.02. 17:00,PlusLiga,2014/2015,3-2
Poland,Czarni Radom,Bydgoszcz,22.02. 16:00,PlusLiga,2014/2015,1-3
Poland,Jastrzebski,Cuprum,21.02. 16:00,PlusLiga,2014/2015,2-3
Poland,Kedzierzyn-Kozle,Bielsko-Biala,21.02. 16:00,PlusLiga,2014/2015,3-0
Poland,Kielce,Bedzin,21.02. 16:00,PlusLiga,2014/2015,3-2
Poland,ONICO Warszawa,Gdansk,21.02. 16:00,PlusLiga,2014/2015,3-1
Poland,Rzeszow,Belchatow,21.02. 13:45,PlusLiga,2014/2015,3-1
Poland,Olsztyn,Czestochowa,20.02. 17:00,PlusLiga,2014/2015,3-2
Poland,Kielce,Olsztyn,15.02. 16:00,PlusLiga,2014/2015,3-2
Poland,Gdansk,Jastrzebski,15.02. 13:45,PlusLiga,2014/2015,3-1
Poland,Cuprum,Bedzin,14.02. 17:00,PlusLiga,2014/2015,3-2
Poland,Bielsko-Biala,Belchatow,14.02. 16:00,PlusLiga,2014/2015,1-3
Poland,Czestochowa,Rzeszow,14.02. 16:00,PlusLiga,2014/2015,0-3
Poland,Bydgoszcz,Kedzierzyn-Kozle,13.02. 17:00,PlusLiga,2014/2015,2-3
Poland,Czarni Radom,ONICO Warszawa,13.02. 16:00,PlusLiga,2014/2015,2-3
Poland,Olsztyn,Czarni Radom,09.02. 17:00,PlusLiga,2014/2015,0-3
Poland,Bedzin,ONICO Warszawa,07.02. 17:00,PlusLiga,2014/2015,1-3
Poland,Rzeszow,Gdansk,07.02. 16:30,PlusLiga,2014/2015,3-1
Poland,Jastrzebski,Bydgoszcz,07.02. 16:00,PlusLiga,2014/2015,3-0
Poland,Kedzierzyn-Kozle,Kielce,07.02. 16:00,PlusLiga,2014/2015,3-0
Poland,Belchatow,Czestochowa,07.02. 14:00,PlusLiga,2014/2015,3-0
Poland,Cuprum,Bielsko-Biala,07.02. 14:00,PlusLiga,2014/2015,3-0
Poland,Gdansk,Belchatow,04.02. 19:30,PlusLiga,2014/2015,1-3
Poland,ONICO Warszawa,Olsztyn,04.02. 18:00,PlusLiga,2014/2015,0-3
Poland,Czestochowa,Cuprum,04.02. 17:30,PlusLiga,2014/2015,1-3
Poland,Bielsko-Biala,Bedzin,04.02. 17:00,PlusLiga,2014/2015,3-0
Poland,Bydgoszcz,Rzeszow,04.02. 17:00,PlusLiga,2014/2015,1-3
Poland,Czarni Radom,Kedzierzyn-Kozle,04.02. 17:00,PlusLiga,2014/2015,0-3
Poland,Kielce,Jastrzebski,04.02. 17:00,PlusLiga,2014/2015,0-3
Poland,Bedzin,Olsztyn,02.02. 17:00,PlusLiga,2014/2015,3-0
Poland,Belchatow,Bydgoszcz,31.01. 17:00,PlusLiga,2014/2015,3-0
Poland,Bielsko-Biala,Czestochowa,31.01. 16:00,PlusLiga,2014/2015,3-2
Poland,Czarni Radom,Jastrzebski,31.01. 16:00,PlusLiga,2014/2015,3-0
Poland,ONICO Warszawa,Kedzierzyn-Kozle,31.01. 16:00,PlusLiga,2014/2015,1-3
Poland,Rzeszow,Kielce,31.01. 15:00,PlusLiga,2014/2015,3-1
Poland,Cuprum,Gdansk,31.01. 13:45,PlusLiga,2014/2015,1-3
Poland,Jastrzebski,ONICO Warszawa,25.01. 16:00,PlusLiga,2014/2015,3-0
Poland,Gdansk,Bielsko-Biala,24.01. 17:00,PlusLiga,2014/2015,2-3
Poland,Kielce,Belchatow,24.01. 16:00,PlusLiga,2014/2015,0-3
Poland,Olsztyn,Kedzierzyn-Kozle,24.01. 16:00,PlusLiga,2014/2015,3-1
Poland,Bydgoszcz,Cuprum,24.01. 13:45,PlusLiga,2014/2015,3-1
Poland,Rzeszow,Czarni Radom,24.01. 13:45,PlusLiga,2014/2015,3-2
Poland,Czestochowa,Bedzin,23.01. 17:00,PlusLiga,2014/2015,3-2
Poland,Cuprum,Kielce,19.01. 17:00,PlusLiga,2014/2015,3-1
Poland,Gdansk,Czestochowa,18.01. 14:30,PlusLiga,2014/2015,0-3
Poland,Bedzin,Kedzierzyn-Kozle,18.01. 13:45,PlusLiga,2014/2015,3-2
Poland,Belchatow,Czarni Radom,17.01. 17:00,PlusLiga,2014/2015,3-0
Poland,Bielsko-Biala,Bydgoszcz,17.01. 16:00,PlusLiga,2014/2015,0-3
Poland,Jastrzebski,Olsztyn,17.01. 16:00,PlusLiga,2014/2015,3-0
Poland,Rzeszow,ONICO Warszawa,17.01. 13:45,PlusLiga,2014/2015,3-1
Poland,ONICO Warszawa,Belchatow,11.01. 13:45,PlusLiga,2014/2015,0-3
Poland,Bydgoszcz,Czestochowa,10.01. 16:00,PlusLiga,2014/2015,3-1
Poland,Czarni Radom,Cuprum,10.01. 16:00,PlusLiga,2014/2015,1-3
Poland,Kielce,Bielsko-Biala,10.01. 16:00,PlusLiga,2014/2015,1-3
Poland,Olsztyn,Rzeszow,10.01. 13:00,PlusLiga,2014/2015,3-2
Poland,Bedzin,Gdansk,09.01. 19:00,PlusLiga,2014/2015,0-3
Poland,Kedzierzyn-Kozle,Jastrzebski,09.01. 17:00,PlusLiga,2014/2015,1-3
Poland,Kielce,Gdansk,07.01. 17:00,PlusLiga,2014/2015,0-3
Poland,Czestochowa,Kielce,04.01. 17:00,PlusLiga,2014/2015,1-3
Poland,Rzeszow,Kedzierzyn-Kozle,04.01. 13:45,PlusLiga,2014/2015,3-0
Poland,Cuprum,ONICO Warszawa,03.01. 17:00,PlusLiga,2014/2015,3-0
Poland,Gdansk,Bydgoszcz,03.01. 17:00,PlusLiga,2014/2015,3-2
Poland,Belchatow,Olsztyn,03.01. 14:00,PlusLiga,2014/2015,3-0
Poland,Bielsko-Biala,Czarni Radom,03.01. 13:45,PlusLiga,2014/2015,0-3
Poland,Bedzin,Jastrzebski,02.01. 17:00,PlusLiga,2014/2015,0-3
Poland,Kedzierzyn-Kozle,Belchatow,30.12. 15:30,PlusLiga,2014/2015,3-0
Poland,Olsztyn,Cuprum,29.12. 17:00,PlusLiga,2014/2015,0-3
Poland,Czarni Radom,Czestochowa,28.12. 16:00,PlusLiga,2014/2015,3-0
Poland,Jastrzebski,Rzeszow,28.12. 16:00,PlusLiga,2014/2015,0-3
Poland,Bydgoszcz,Bedzin,28.12. 15:00,PlusLiga,2014/2015,3-0
Poland,ONICO Warszawa,Bielsko-Biala,28.12. 13:00,PlusLiga,2014/2015,3-0
Poland,Czestochowa,ONICO Warszawa,22.12. 17:00,PlusLiga,2014/2015,2-3
Poland,Belchatow,Jastrzebski,21.12. 13:45,PlusLiga,2014/2015,2-3
Poland,Bedzin,Rzeszow,20.12. 17:00,PlusLiga,2014/2015,0-3
Poland,Cuprum,Kedzierzyn-Kozle,20.12. 17:00,PlusLiga,2014/2015,3-0
Poland,Bielsko-Biala,Olsztyn,20.12. 16:00,PlusLiga,2014/2015,3-0
Poland,Bydgoszcz,Kielce,20.12. 16:00,PlusLiga,2014/2015,3-0
Poland,Gdansk,Czarni Radom,19.12. 18:00,PlusLiga,2014/2015,3-0
Poland,Bedzin,Czarni Radom,13.12. 17:00,PlusLiga,2014/2015,2-3
Poland,Belchatow,Cuprum,13.12. 14:00,PlusLiga,2014/2015,3-2
Poland,Kedzierzyn-Kozle,Gdansk,13.12. 13:45,PlusLiga,2014/2015,1-3
Poland,Bielsko-Biala,Rzeszow,12.12. 17:00,PlusLiga,2014/2015,1-3
Poland,Bydgoszcz,Olsztyn,12.12. 17:00,PlusLiga,2014/2015,3-0
Poland,Kielce,ONICO Warszawa,12.12. 17:00,PlusLiga,2014/2015,3-1
Poland,Czestochowa,Jastrzebski,12.12. 15:30,PlusLiga,2014/2015,0-3
Poland,Czarni Radom,Kielce,08.12. 17:00,PlusLiga,2014/2015,2-3
Poland,Rzeszow,Cuprum,07.12. 13:45,PlusLiga,2014/2015,2-3
Poland,Belchatow,Bedzin,06.12. 17:00,PlusLiga,2014/2015,1-3
Poland,Bielsko-Biala,Jastrzebski,06.12. 16:00,PlusLiga,2014/2015,2-3
Poland,Kedzierzyn-Kozle,Czestochowa,06.12. 16:00,PlusLiga,2014/2015,3-0
Poland,Olsztyn,Gdansk,06.12. 13:45,PlusLiga,2014/2015,1-3
Poland,ONICO Warszawa,Bydgoszcz,04.12. 18:00,PlusLiga,2014/2015,1-3
Poland,Bedzin,Kielce,03.12. 18:00,PlusLiga,2014/2015,0-3
Poland,Czestochowa,Olsztyn,30.11. 17:00,PlusLiga,2014/2015,0-3
Poland,Cuprum,Jastrzebski,30.11. 16:00,PlusLiga,2014/2015,1-3
Poland,Belchatow,Rzeszow,30.11. 13:45,PlusLiga,2014/2015,3-0
Poland,Bielsko-Biala,Kedzierzyn-Kozle,29.11. 18:00,PlusLiga,2014/2015,0-3
Poland,Gdansk,ONICO Warszawa,29.11. 17:00,PlusLiga,2014/2015,3-2
Poland,Bydgoszcz,Czarni Radom,28.11. 17:00,PlusLiga,2014/2015,3-0
Poland,Jastrzebski,Gdansk,26.11. 19:30,PlusLiga,2014/2015,2-3
Poland,Bedzin,Cuprum,26.11. 18:00,PlusLiga,2014/2015,1-3
Poland,Kedzierzyn-Kozle,Bydgoszcz,26.11. 18:00,PlusLiga,2014/2015,3-2
Poland,ONICO Warszawa,Czarni Radom,26.11. 18:00,PlusLiga,2014/2015,0-3
Poland,Belchatow,Bielsko-Biala,26.11. 17:00,PlusLiga,2014/2015,3-0
Poland,Olsztyn,Kielce,26.11. 17:00,PlusLiga,2014/2015,3-0
Poland,Rzeszow,Czestochowa,26.11. 17:00,PlusLiga,2014/2015,3-0
Poland,Czarni Radom,Olsztyn,23.11. 17:00,PlusLiga,2014/2015,3-1
Poland,Gdansk,Rzeszow,23.11. 17:00,PlusLiga,2014/2015,3-2
Poland,Czestochowa,Belchatow,22.11. 16:00,PlusLiga,2014/2015,0-3
Poland,ONICO Warszawa,Bedzin,22.11. 16:00,PlusLiga,2014/2015,3-1
Poland,Kielce,Kedzierzyn-Kozle,22.11. 13:45,PlusLiga,2014/2015,1-3
Poland,Bielsko-Biala,Cuprum,21.11. 17:00,PlusLiga,2014/2015,0-3
Poland,Bydgoszcz,Jastrzebski,21.11. 17:00,PlusLiga,2014/2015,3-1
Poland,Belchatow,Gdansk,16.11. 13:45,PlusLiga,2014/2015,3-2
Poland,Bedzin,Bielsko-Biala,15.11. 17:00,PlusLiga,2014/2015,0-3
Poland,Cuprum,Czestochowa,15.11. 17:00,PlusLiga,2014/2015,3-1
Poland,Jastrzebski,Kielce,15.11. 16:00,PlusLiga,2014/2015,3-0
Poland,Kedzierzyn-Kozle,Czarni Radom,15.11. 16:00,PlusLiga,2014/2015,3-0
Poland,Olsztyn,ONICO Warszawa,15.11. 16:00,PlusLiga,2014/2015,1-3
Poland,Rzeszow,Bydgoszcz,15.11. 13:45,PlusLiga,2014/2015,3-0
Poland,Bydgoszcz,Belchatow,12.11. 19:30,PlusLiga,2014/2015,0-3
Poland,Kedzierzyn-Kozle,ONICO Warszawa,12.11. 18:00,PlusLiga,2014/2015,3-1
Poland,Czestochowa,Bielsko-Biala,12.11. 17:30,PlusLiga,2014/2015,3-0
Poland,Gdansk,Cuprum,12.11. 17:30,PlusLiga,2014/2015,0-3
Poland,Jastrzebski,Czarni Radom,12.11. 17:00,PlusLiga,2014/2015,3-1
Poland,Kielce,Rzeszow,12.11. 17:00,PlusLiga,2014/2015,1-3
Poland,Olsztyn,Bedzin,12.11. 17:00,PlusLiga,2014/2015,3-2
Poland,Czarni Radom,Rzeszow,09.11. 16:00,PlusLiga,2014/2015,1-3
Poland,Bedzin,Czestochowa,08.11. 17:00,PlusLiga,2014/2015,3-1
Poland,Cuprum,Bydgoszcz,08.11. 17:00,PlusLiga,2014/2015,2-3
Poland,Kedzierzyn-Kozle,Olsztyn,08.11. 16:00,PlusLiga,2014/2015,3-1
Poland,Belchatow,Kielce,08.11. 14:00,PlusLiga,2014/2015,3-1
Poland,ONICO Warszawa,Jastrzebski,08.11. 13:45,PlusLiga,2014/2015,2-3
Poland,Bielsko-Biala,Gdansk,07.11. 17:30,PlusLiga,2014/2015,1-3
Poland,Czarni Radom,Belchatow,29.10. 19:30,PlusLiga,2014/2015,2-3
Poland,Kedzierzyn-Kozle,Bedzin,29.10. 18:00,PlusLiga,2014/2015,3-0
Poland,ONICO Warszawa,Rzeszow,29.10. 18:00,PlusLiga,2014/2015,0-3
Poland,Czestochowa,Gdansk,29.10. 17:30,PlusLiga,2014/2015,1-3
Poland,Bydgoszcz,Bielsko-Biala,29.10. 17:00,PlusLiga,2014/2015,3-1
Poland,Kielce,Cuprum,29.10. 17:00,PlusLiga,2014/2015,3-2
Poland,Olsztyn,Jastrzebski,29.10. 17:00,PlusLiga,2014/2015,2-3
Poland,Czestochowa,Bydgoszcz,26.10. 17:00,PlusLiga,2014/2015,1-3
Poland,Bielsko-Biala,Kielce,26.10. 13:45,PlusLiga,2014/2015,3-2
Poland,Gdansk,Bedzin,25.10. 17:00,PlusLiga,2014/2015,3-0
Poland,Cuprum,Czarni Radom,25.10. 16:00,PlusLiga,2014/2015,3-1
Poland,Jastrzebski,Kedzierzyn-Kozle,25.10. 16:00,PlusLiga,2014/2015,3-1
Poland,Rzeszow,Olsztyn,25.10. 15:00,PlusLiga,2014/2015,3-0
Poland,Belchatow,ONICO Warszawa,25.10. 13:00,PlusLiga,2014/2015,3-0
Poland,Kedzierzyn-Kozle,Rzeszow,22.10. 18:30,PlusLiga,2014/2015,0-3
Poland,ONICO Warszawa,Cuprum,22.10. 17:00,PlusLiga,2014/2015,3-1
Poland,Bydgoszcz,Gdansk,22.10. 16:00,PlusLiga,2014/2015,1-3
Poland,Czarni Radom,Bielsko-Biala,22.10. 16:00,PlusLiga,2014/2015,3-1
Poland,Jastrzebski,Bedzin,22.10. 16:00,PlusLiga,2014/2015,3-1
Poland,Kielce,Czestochowa,22.10. 16:00,PlusLiga,2014/2015,0-3
Poland,Olsztyn,Belchatow,22.10. 16:00,PlusLiga,2014/2015,0-3
Poland,Bielsko-Biala,ONICO Warszawa,19.10. 15:00,PlusLiga,2014/2015,3-2
Poland,Gdansk,Kielce,19.10. 13:30,PlusLiga,2014/2015,3-0
Poland,Belchatow,Kedzierzyn-Kozle,19.10. 12:45,PlusLiga,2014/2015,3-0
Poland,Bedzin,Bydgoszcz,18.10. 16:00,PlusLiga,2014/2015,1-3
Poland,Cuprum,Olsztyn,18.10. 16:00,PlusLiga,2014/2015,3-1
Poland,Czestochowa,Czarni Radom,18.10. 15:00,PlusLiga,2014/2015,3-0
Poland,Rzeszow,Jastrzebski,18.10. 12:45,PlusLiga,2014/2015,3-2
Poland,ONICO Warszawa,Czestochowa,15.10. 18:30,PlusLiga,2014/2015,3-0
Poland,Kedzierzyn-Kozle,Cuprum,15.10. 17:00,PlusLiga,2014/2015,2-3
Poland,Czarni Radom,Gdansk,15.10. 16:00,PlusLiga,2014/2015,2-3
Poland,Jastrzebski,Belchatow,15.10. 16:00,PlusLiga,2014/2015,0-3
Poland,Kielce,Bydgoszcz,15.10. 16:00,PlusLiga,2014/2015,0-3
Poland,Olsztyn,Bielsko-Biala,15.10. 16:00,PlusLiga,2014/2015,3-2
Poland,Rzeszow,Bedzin,15.10. 16:00,PlusLiga,2014/2015,3-1
Poland,ONICO Warszawa,Kielce,11.10. 16:00,PlusLiga,2014/2015,3-2
Poland,Czarni Radom,Bedzin,11.10. 15:00,PlusLiga,2014/2015,3-0
Poland,Jastrzebski,Czestochowa,11.10. 15:00,PlusLiga,2014/2015,3-2
Poland,Rzeszow,Bielsko-Biala,11.10. 15:00,PlusLiga,2014/2015,3-0
Poland,Olsztyn,Bydgoszcz,11.10. 12:45,PlusLiga,2014/2015,2-3
Poland,Cuprum,Belchatow,10.10. 16:00,PlusLiga,2014/2015,0-3
Poland,Gdansk,Kedzierzyn-Kozle,10.10. 15:00,PlusLiga,2014/2015,3-0
Poland,Cuprum,Rzeszow,06.10. 16:00,PlusLiga,2014/2015,1-3
Poland,Kielce,Czarni Radom,05.10. 15:00,PlusLiga,2014/2015,0-3
Poland,Gdansk,Olsztyn,05.10. 13:30,PlusLiga,2014/2015,3-1
Poland,Bydgoszcz,ONICO Warszawa,04.10. 15:00,PlusLiga,2014/2015,2-3
Poland,Jastrzebski,Bielsko-Biala,04.10. 15:00,PlusLiga,2014/2015,3-0
Poland,Bedzin,Belchatow,04.10. 12:45,PlusLiga,2014/2015,1-3
Poland,Czestochowa,Kedzierzyn-Kozle,03.10. 16:30,PlusLiga,2014/2015,0-3
Poland,Rzeszow,Kedzierzyn-Kozle,26.04. 18:30,PlusLiga,2015/2016,0-3
Poland,Gdansk,Belchatow,26.04. 16:00,PlusLiga,2015/2016,0-3
Poland,Bielsko-Biala,Czestochowa,24.04. 16:00,PlusLiga,2015/2016,1-3
Poland,Jastrzebski,ONICO Warszawa,24.04. 16:00,PlusLiga,2015/2016,3-0
Poland,Kielce,Bedzin,24.04. 14:00,PlusLiga,2015/2016,3-2
Poland,Jastrzebski,ONICO Warszawa,23.04. 16:00,PlusLiga,2015/2016,2-3
Poland,Kedzierzyn-Kozle,Rzeszow,22.04. 18:30,PlusLiga,2015/2016,3-0
Poland,Gdansk,Cuprum,06.12. 13:45,PlusLiga,2015/2016,3-2
Poland,Belchatow,Gdansk,22.04. 16:00,PlusLiga,2015/2016,3-0
Poland,Cuprum,Czarni Radom,22.04. 16:00,PlusLiga,2015/2016,3-2
Poland,Kedzierzyn-Kozle,Rzeszow,21.04. 18:30,PlusLiga,2015/2016,3-0
Poland,Belchatow,Gdansk,21.04. 16:00,PlusLiga,2015/2016,3-0
Poland,Olsztyn,Bydgoszcz,21.04. 16:00,PlusLiga,2015/2016,2-3
Poland,Bedzin,Kielce,20.04. 16:00,PlusLiga,2015/2016,1-3
Poland,Olsztyn,Bydgoszcz,20.04. 16:00,PlusLiga,2015/2016,3-1
Poland,ONICO Warszawa,Jastrzebski,18.04. 17:00,PlusLiga,2015/2016,1-3
Poland,Czarni Radom,Cuprum,15.04. 16:00,PlusLiga,2015/2016,0-3
Poland,Czestochowa,Bielsko-Biala,15.04. 16:00,PlusLiga,2015/2016,3-0
Poland,Bydgoszcz,Olsztyn,14.04. 17:00,PlusLiga,2015/2016,3-0
Poland,Gdansk,Bedzin,12.04. 17:00,PlusLiga,2015/2016,3-1
Poland,Jastrzebski,Kielce,11.04. 16:00,PlusLiga,2015/2016,2-3
Poland,Kedzierzyn-Kozle,Olsztyn,10.04. 12:45,PlusLiga,2015/2016,3-0
Poland,Bydgoszcz,Bedzin,09.04. 15:00,PlusLiga,2015/2016,3-0
Poland,ONICO Warszawa,Czestochowa,09.04. 15:00,PlusLiga,2015/2016,3-2
Poland,Belchatow,Bielsko-Biala,09.04. 12:45,PlusLiga,2015/2016,3-1
Poland,Cuprum,Czarni Radom,09.04. 12:45,PlusLiga,2015/2016,3-0
Poland,Gdansk,Rzeszow,06.04. 18:30,PlusLiga,2015/2016,0-3
Poland,ONICO Warszawa,Bydgoszcz,06.04. 17:00,PlusLiga,2015/2016,3-1
Poland,Bielsko-Biala,Czestochowa,06.04. 16:00,PlusLiga,2015/2016,1-3
Poland,Czarni Radom,Jastrzebski,06.04. 16:00,PlusLiga,2015/2016,3-0
Poland,Olsztyn,Belchatow,06.04. 16:00,PlusLiga,2015/2016,0-3
Poland,Cuprum,Kedzierzyn-Kozle,05.04. 18:30,PlusLiga,2015/2016,0-3
Poland,Belchatow,Czarni Radom,02.04. 16:00,PlusLiga,2015/2016,3-0
Poland,Jastrzebski,ONICO Warszawa,02.04. 15:00,PlusLiga,2015/2016,2-3
Poland,Bielsko-Biala,Kielce,01.04. 18:00,PlusLiga,2015/2016,3-0
Poland,Czestochowa,Kedzierzyn-Kozle,31.03. 16:00,PlusLiga,2015/2016,0-3
Poland,Rzeszow,Bedzin,31.03. 16:00,PlusLiga,2015/2016,3-1
Poland,Gdansk,Olsztyn,30.03. 18:30,PlusLiga,2015/2016,3-1
Poland,Bydgoszcz,Cuprum,24.03. 19:30,PlusLiga,2015/2016,0-3
Poland,Gdansk,Bielsko-Biala,24.03. 18:00,PlusLiga,2015/2016,3-1
Poland,Kielce,Rzeszow,23.03. 19:30,PlusLiga,2015/2016,0-3
Poland,Bedzin,Bielsko-Biala,21.03. 17:00,PlusLiga,2015/2016,0-3
Poland,ONICO Warszawa,Belchatow,20.03. 13:45,PlusLiga,2015/2016,1-3
Poland,Kedzierzyn-Kozle,Bydgoszcz,19.03. 19:00,PlusLiga,2015/2016,3-0
Poland,Kielce,Czestochowa,19.03. 14:00,PlusLiga,2015/2016,2-3
Poland,Czarni Radom,Gdansk,18.03. 17:00,PlusLiga,2015/2016,3-1
Poland,Olsztyn,Rzeszow,16.03. 19:30,PlusLiga,2015/2016,0-3
Poland,Gdansk,ONICO Warszawa,12.03. 19:00,PlusLiga,2015/2016,0-3
Poland,Belchatow,Cuprum,12.03. 14:00,PlusLiga,2015/2016,3-1
Poland,Jastrzebski,Kedzierzyn-Kozle,12.03. 13:45,PlusLiga,2015/2016,0-3
Poland,Czestochowa,Bydgoszcz,11.03. 17:00,PlusLiga,2015/2016,0-3
Poland,Kielce,Bedzin,11.03. 17:00,PlusLiga,2015/2016,1-3
Poland,Rzeszow,Czarni Radom,11.03. 17:00,PlusLiga,2015/2016,3-1
Poland,Bielsko-Biala,Olsztyn,10.03. 17:00,PlusLiga,2015/2016,3-1
Poland,Cuprum,Jastrzebski,09.03. 17:00,PlusLiga,2015/2016,3-1
Poland,ONICO Warszawa,Rzeszow,06.03. 18:00,PlusLiga,2015/2016,1-3
Poland,Bedzin,Czestochowa,06.03. 16:00,PlusLiga,2015/2016,3-1
Poland,Kedzierzyn-Kozle,Belchatow,06.03. 13:45,PlusLiga,2015/2016,2-3
Poland,Cuprum,Gdansk,05.03. 19:00,PlusLiga,2015/2016,3-0
Poland,Bydgoszcz,Jastrzebski,04.03. 17:00,PlusLiga,2015/2016,0-3
Poland,Czarni Radom,Bielsko-Biala,04.03. 17:00,PlusLiga,2015/2016,3-2
Poland,Olsztyn,Kielce,04.03. 16:30,PlusLiga,2015/2016,3-0
Poland,Gdansk,Kedzierzyn-Kozle,28.02. 13:45,PlusLiga,2015/2016,3-1
Poland,Czestochowa,Jastrzebski,27.02. 19:00,PlusLiga,2015/2016,2-3
Poland,Bedzin,Olsztyn,27.02. 17:00,PlusLiga,2015/2016,3-0
Poland,Bielsko-Biala,ONICO Warszawa,27.02. 16:00,PlusLiga,2015/2016,0-3
Poland,Kielce,Czarni Radom,27.02. 16:00,PlusLiga,2015/2016,1-3
